"account_id","english_name","dealer_code","year","month","monthly_value","yearly_value"
"8220D","Fixed Operations Advertising / Promotion","80475",2024,3,"0","0"
"8360D","Telephone","80475",2024,3,"1164","4972"
"8320D","Postage","80475",2024,3,"0","184"
"8140D","Training","80475",2024,3,"0","0"
"8060D","Delivery Expense","80475",2024,3,"5117","13709"
"8070D","Goodwill Policy","80475",2024,3,"2402","5327"
"8250D","Bad Debts","80475",2024,3,"0","0"
"8270D","Data Processing","80475",2024,3,"10545","29308"
"8410D","Miscellaneous","80475",2024,3,"6451","18453"
"8420D","Rent","80475",2024,3,"52000","154000"
"8240D","Equipment - Repairs & Rental","80475",2024,3,"0","0"
"85000AD","NET ADDITIONS & DEDUCTS (PAGE 3 NET
OF LINE 78)","80475",2024,3,"10468","31823"
"3011ST","Test Drives","80475",2024,3,"30","120"
"396DD","APR.","80475",2024,3,"0","0"
"8331D","Freight & Express","80475",2024,3,"0","0"
"8421D","Rent","80475",2024,3,"18200","53900"
"M49000XG","Parts & Accessories","80475",2024,3,"18988","62044"
"8510D","BONUSES OWNERS","80475",2024,3,"3","5"
"8520D","INCOME TAX","80475",2024,3,"0","0"
"19500D","NET PROFIT OR (LOSS) ","80475",2024,3,"3210","15835"
"M17000AD","New Vehicle Department","80475",2024,3,"87439","215965"
"13000CD","SUB-TOTAL PERSONNEL EXPENSES  (LINES 17
THRU 26)","80475",2024,3,"23798","122992"
"19000D","NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)","80475",2024,3,"3213","15840"
"M46000XG","Body Shop ","80475",2024,3,"0","0"
"M43500XG","New Vehicle Department","80475",2024,3,"72586","234259"
"45500XS","TOTAL SALES ","80475",2024,3,"75651","236874"
"46000XS","TOTAL BODY SHOP","80475",2024,3,"0","0"
"45500XG","TOTAL GROSS PROFIT","80475",2024,3,"53066","166161"
"8083D","Compensation - Owner","80475",2024,3,"1211","7148"
"8093D","Compensation - Supervisors","80475",2024,3,"9367","60241"
"8633D","Other Salaries & Wages","80475",2024,3,"1732","6924"
"8103D","Compensation - Clerical","80475",2024,3,"996","7073"
"8123D","Absentee Wages","80475",2024,3,"3675","11715"
"8133D","Payroll Taxes ","80475",2024,3,"3650","12274"
"8163D","Employee Benefits","80475",2024,3,"1289","5325"
"8183D","Pension Fund ","80475",2024,3,"0","0"
"8173D","Compensation - Other Supervisor","80475",2024,3,"1878","12292"
"8503D"," Bonuses - Employees","80475",2024,3,"0","0"
"8213D","Other Supplies & Tools","80475",2024,3,"2124","2130"
"8373D","Outside Services ","80475",2024,3,"990","3055"
"8153D","Laundry & Uniforms ","80475",2024,3,"1254","4735"
"8333D","Freight & Express","80475",2024,3,"0","0"
"5040D","Warranty Labour Rate","80475",2024,3,"114","342"
"13000D","SUB-TOTAL PERSONNEL EXPENSES (LINES 17
THRU 26)","80475",2024,3,"69941","292367"
"8203D","Office Supplies & Stationery","80475",2024,3,"228","1166"
"15000D","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,3,"59394","174051"
"16000D","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,3,"174327","623805"
"8003D","Advertising (Institutional) ","80475",2024,3,"342","4712"
"17000D","TOTAL OPERATING EXPENSES (LINES 16  & 63)","80475",2024,3,"239909","724093"
"8343D","Charitable Donations","80475",2024,3,"0","0"
"M44700XG","Used Vehicle Department","80475",2024,3,"88014","245646"
"M45500XG","Service Department","80475",2024,3,"53066","166161"
"8293D","Travel & Entertainment ","80475",2024,3,"0","97"
"14000CD","TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48)","80475",2024,3,"13730","41575"
"13000DD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,3,"11744","60486"
"8313D","Membership, Dues, Publications ","80475",2024,3,"0","0"
"8353D","Legal & Auditing","80475",2024,3,"0","3500"
"8223D","Fixed Oper. Advertising / Promotion","80475",2024,3,"0","0"
"8363D","Telephone","80475",2024,3,"407","1740"
"8323D","Postage","80475",2024,3,"0","64"
"8143D","Training","80475",2024,3,"0","0"
"8063D","Delivery Expense","80475",2024,3,"0","0"
"8073D","Goodwill Policy","80475",2024,3,"2306","4911"
"8253D","Bad Debts","80475",2024,3,"0","0"
"8273D","Data Processing","80475",2024,3,"4467","12160"
"8413D","Miscellaneous ","80475",2024,3,"1612","2014"
"8423D","Rent","80475",2024,3,"18200","53900"
"8463D","Taxes - Real Estate","80475",2024,3,"0","0"
"8473D","Insurance - Buildings & Improvements","80475",2024,3,"1081","3340"
"8483D","Interest - Real Estate - Mortgage","80475",2024,3,"0","0"
"8493D","Heat - Light - Power - Water","80475",2024,3,"1507","3378"
"8375D","Outside Services ","80475",2024,3,"0","0"
"8723D","Fixed Oper. Advertising Co-Op Credit ","80475",2024,3,"0","0"
"8154D","Laundry & Uniforms ","80475",2024,3,"0","0"
"8155D","Laundry & Uniforms ","80475",2024,3,"0","0"
"85000D","TOTAL ADDITIONAL INCOME
(LINES 71
THRU 77)","80475",2024,3,"10468","31823"
"90000D","TOTAL ADDITIONAL DEDUCTIONS 
(LINES 71
THRU 77) ","80475",2024,3,"0","0"
"13000ED","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,3,"0","0"
"15000CD","SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57)","80475",2024,3,"20788","60999"
"16000CD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,3,"58316","225566"
"8393D","Insurance - Other","80475",2024,3,"0","0"
"17000CD","TOTAL OPERATING EXPENSES (LINE 63)
","80475",2024,3,"58316","225566"
"18000CD","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,3,"-5250","-59405"
"8403D"," Taxes - Other","80475",2024,3,"0","0"
"41000G","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,3,"37101","114909"
"8233D","Depreciation - Other ","80475",2024,3,"0","0"
"8243D","Equipment - Repairs & Rental","80475",2024,3,"0","0"
"9020D","Cash Discount / Interest Earned","80475",2024,3,"19","19"
"9030D","Cash Discount / Interest Paid","80475",2024,3,"0","0"
"9072D","Miscellaneous Income","80475",2024,3,"2449","7804"
"9222D","Miscellaneous Deductions","80475",2024,3,"0","0"
"9101D","Lease & Rental Income","80475",2024,3,"8000","24000"
"9102D","Lease & Rental Expenses","80475",2024,3,"0","0"
"9073D","Documentary Fees","80475",2024,3,"0","0"
"9273D","Documentary Fees","80475",2024,3,"0","0"
"9050D","Gain on Disposal of Assets","80475",2024,3,"0","0"
"9051D","Loss on Disposal of Assets","80475",2024,3,"0","0"
"9060D","Reserved","80475",2024,3,"0","0"
"9501D","Other MMSCAN Program Income","80475",2024,3,"0","0"
"9502D","Other MMSCAN Program Expense","80475",2024,3,"0","0"
"3310U","Finance Income - New","80475",2024,3,"4","14"
"3341U","Insurance Income - New","80475",2024,3,"0","0"
"3280U","Chemical Sales - New","80475",2024,3,"6","18"
"3381U","DCP Service Contracts - New","80475",2024,3,"0","0"
"3281U","Other Ext. Warranty - New","80475",2024,3,"18","46"
"3282U","Other F & I - New","80475",2024,3,"16","53"
"8494D","Heat - Light - Power - Water","80475",2024,3,"646","1448"
"18000BD","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ","80475",2024,3,"18679","64153"
"3580U","Used Vehicles - Retail (CPO)","80475",2024,3,"0","0"
"43500G","TOTAL NEW VEHICLE DEPT (LINES 21 & 30)","80475",2024,3,"72586","234259"
"43000S","TOTAL F & I NEW","80475",2024,3,"47654","147507"
"44500U","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,3,"25","70"
"3500U","Used Vehicles - Retail (Non CPO)","80475",2024,3,"25","70"
"44000U","TOTAL USED RETAIL (LINES 33  THRU 38)","80475",2024,3,"25","70"
"41000S","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,3,"844870","2400808"
"3506U","Used Vehicles - Retail (Other Makes)","80475",2024,3,"0","0"
"41500S","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,3,"844870","2468030"
"41500G","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,3,"37101","121004"
"42000G","TOTAL MIT. NEW (LINES 18 THRU 20)","80475",2024,3,"37101","121004"
"3520U","Used Vehicles - Wholesale","80475",2024,3,"0","0"
"3510U","Lease Buyout","80475",2024,3,"0","0"
"3701U","Finance Income (CPO)","80475",2024,3,"0","0"
"3702U","Insurance Income (CPO)","80475",2024,3,"0","0"
"3703U","Service Contracts (CPO)","80475",2024,3,"0","0"
"3704U","Chemical / Other Income (CPO)","80475",2024,3,"0","0"
"3707U","Finance Income (Non CPO)","80475",2024,3,"9","31"
"3706U","Insurance Income (Non CPO)","80475",2024,3,"0","0"
"3741U","Service Contracts (Non CPO)","80475",2024,3,"7","19"
"3630U","Chemical / Other Income (Non CPO)","80475",2024,3,"0","5"
"445500U","SUB-TOTAL NON-CPO (LINES 50 THRU 53)","80475",2024,3,"0","0"
"3580G","Used Vehicles - Retail (CPO)","80475",2024,3,"0","0"
"45000U","TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6)","80475",2024,3,"299","882"
"3710U","Finance Income (Other Makes)","80475",2024,3,"0","0"
"3713U","Insurance Income (Other Makes)","80475",2024,3,"0","0"
"3711U","Service Contracts (Other Makes)","80475",2024,3,"0","0"
"40000S","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,3,"0","67222"
"3708U","Chemical / Other Income (Other Makes)","80475",2024,3,"0","0"
"44800U","TOTAL NEW & USED VEHICLE(LINES  31 & 62)","80475",2024,3,"43","128"
"45500U","TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)","80475",2024,3,"299","882"
"43000U","TOTAL F&I NEW (LINES 23 THRU 29)","80475",2024,3,"0","0"
"44600U","TOTAL F&I USED(LINES 49, 54, 59 & 60)","80475",2024,3,"0","0"
"446000U","SUB-TOTAL OTHER MAKES(LINES 55  THRU 58)","80475",2024,3,"0","0"
"44600S","TOTAL F & I USED","80475",2024,3,"17648","64482"
"5000U","Customer Mechanical Labour - MITSUBISHI","80475",2024,3,"110","307"
"5010U","DCP Warranty Labour - MITSUBISHI","80475",2024,3,"0","0"
"5015U","Other Mechanical Labour","80475",2024,3,"0","0"
"5100S","Sublet Repairs","80475",2024,3,"12358","41055"
"5100U","Sublet Repairs","80475",2024,3,"0","0"
"5280S","Gas, Oil & Grease","80475",2024,3,"0","37"
"5280U","Gas, Oil & Grease","80475",2024,3,"0","0"
"5290U","Tire Storage","80475",2024,3,"0","0"
"6110U","Adjustment Cost of Labour Sales - Mechanical","80475",2024,3,"0","0"
"5200S","Internal Mechanical Labour","80475",2024,3,"12922","44663"
"3713G","Insurance Income (Other Makes)","80475",2024,3,"0","0"
"5200U","P&A Repair Order Mechanical","80475",2024,3,"0","0"
"5210S","Body P&A RO","80475",2024,3,"0","0"
"5210U","Body P&A RO","80475",2024,3,"0","0"
"5240S","Warranty P&A RO","80475",2024,3,"9927","21349"
"5240U","Warranty P&A RO","80475",2024,3,"0","0"
"5215S","DCP P&A RO","80475",2024,3,"0","0"
"5215U","DCP P&A RO","80475",2024,3,"0","0"
"5216S","CPO P&A RO","80475",2024,3,"0","0"
"5216U","CPO P&A RO","80475",2024,3,"0","0"
"5261S","Internal P&A RO","80475",2024,3,"27016","81903"
"5261U","Internal P&A RO","80475",2024,3,"0","0"
"5310U","Retail Counter P&A","80475",2024,3,"26","68"
"5330U","Wholesale P&A","80475",2024,3,"18","64"
"5700U","Tires","80475",2024,3,"0","2"
"5710S","Other P&A","80475",2024,3,"2346","6870"
"5710U","Other P&A","80475",2024,3,"0","0"
"5720G","Volume Discount","80475",2024,3,"0","0"
"5720U","Volume Discount","80475",2024,3,"0","0"
"6371U","P&A Inventory Adjustment","80475",2024,3,"0","0"
"5400U","Customer Body Shop Labour","80475",2024,3,"0","0"
"5420U","Warranty Claim Body Shop Labour","80475",2024,3,"0","0"
"5430U","Internal Body Shop Labour","80475",2024,3,"0","0"
"5440U","Sublet Repairs Body Shop","80475",2024,3,"0","0"
"5450U","Body Shop Materials","80475",2024,3,"0","0"
"6460U","Adjustment - Cost of Labour Sales Body Shop","80475",2024,3,"0","0"
"0960P","Owner(s)","80475",2024,3,"1","3"
"392AU","JAN.","80475",2024,3,"0","0"
"5210G","Body P&A RO","80475",2024,3,"0","0"
"5240G","Warranty P&A RO","80475",2024,3,"2763","5978"
"5215G","DCP P&A RO","80475",2024,3,"0","0"
"3022G","RVR","80475",2024,3,"1063","12852"
"47000U","TOTAL P&A (LINES 16 THRU 27)","80475",2024,3,"44","134"
"0963P","F&I Sales Reps","80475",2024,3,"1","3"
"3022S","RVR","80475",2024,3,"35008","256503"
"3015G","Outlander","80475",2024,3,"15589","57738"
"3015S","Outlander","80475",2024,3,"436538","1209068"
"3026G","Outlander PHEV","80475",2024,3,"17712","30664"
"3026S","Outlander PHEV","80475",2024,3,"299049","601113"
"3028G","Eclipse Cross","80475",2024,3,"2737","13655"
"3028S","Eclipse Cross","80475",2024,3,"74275","334124"
"20000D","TOTAL CASH AND CONTRACTS
(LINES 1 THRU 5)","80475",2024,3,"415666","1458572"
"22000D","TOTAL RECEIVABLES
(LINE 12 & LINES 13 THRU 19)","80475",2024,3,"220881","848316"
"200000D","TOTAL ASSETS 
(LINES 50, 61 & 67)","80475",2024,3,"6083907","17694659"
"26000D","TOTAL OTHER CURRENT ASSETS
(LINES 42 THRU 48)","80475",2024,3,"611263","1321181"
"28000D","TOTAL FIXED ASSETS
(LINES 53 THRU 60) ","80475",2024,3,"160513","481539"
"21000D","NET CUSTOMER RECEIVABLES
(LINES 7 THRU 11)","80475",2024,3,"143546","636627"
"24000D","TOTAL USED VEHICLES
(LINES 27 
THRU 29)","80475",2024,3,"1160993","3277129"
"25000D","TOTAL INVENTORIES
(LINES 26, 30 THRU 40)","80475",2024,3,"4475586","12985057"
"27000D","TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)","80475",2024,3,"5723396","16613126"
"3960U","TOTAL","80475",2024,3,"0","0"
"1100AD","Vehicle Accounts - Customers","80475",2024,3,"65081","372676"
"1140AD","Serv., Parts & Body Shop - Customers","80475",2024,3,"75635","254461"
"1230AD","Sales Incentives Retail / Fleet","80475",2024,3,"0","0"
"22500D","NET RECEIVABLES 
(LINES 78 & 79)","80475",2024,3,"220879","848314"
"1200AD","Other Factory Rec. / Incentives - Mit. ","80475",2024,3,"34500","92500"
"1130AD","Finance / Insurance Income Rec. - Current","80475",2024,3,"2829","9489"
"1220AD","Receivables Floor Plan Credits","80475",2024,3,"0","0"
"22000XD","TOTAL
(LINES 71 THRU 77)","80475",2024,3,"220879","848314"
"1280AD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,3,"42834","119188"
"30000D","TOTAL ACCOUNTS & NOTES PAYABLE  (LINES 1 THRU 11)","80475",2024,3,"5073647","15017786"
"3920U","TOTAL","80475",2024,3,"0","0"
"32000D","TOTAL LONG TERM DEBT (LINES 28 THRU 31)","80475",2024,3,"2576244","7369106"
"31000D","TOTAL CURRENT LIABILITIES (LINES 12 THRU 26)","80475",2024,3,"4805668","14225185"
"33000D","TOTAL LIABILITIES (LINES 27 & 32)","80475",2024,3,"7381912","21594291"
"3950U","TOTAL","80475",2024,3,"70","134"
"395BU","FEB.","80475",2024,3,"26","52"
"396BD","FEB.","80475",2024,3,"-9052","-18104"
"25700D","TOTAL","80475",2024,3,"15836","41890"
"35000D","TOTAL LIABILITIES & NET WORTH (LINES 33 & 67)","80475",2024,3,"6083908","17694661"
"396BU","FEB.","80475",2024,3,"0","0"
"1800D","Equip. M/S","80475",2024,3,"79060","237180"
"391CU","MAR.","80475",2024,3,"18","18"
"392CU","MAR.","80475",2024,3,"0","0"
"396CD","MAR.","80475",2024,3,"3210","3210"
"396CU","MAR.","80475",2024,3,"0","0"
"391DU","APR.","80475",2024,3,"0","0"
"392DU","APR.","80475",2024,3,"0","0"
"395DU","APR.","80475",2024,3,"0","0"
"396DU","APR.","80475",2024,3,"0","0"
"391EU","MAY","80475",2024,3,"0","0"
"392EU","MAY","80475",2024,3,"0","0"
"395EU","MAY","80475",2024,3,"0","0"
"396ED","MAY","80475",2024,3,"0","0"
"396EU","MAY","80475",2024,3,"0","0"
"395FU","JUN.","80475",2024,3,"0","0"
"396FD","JUN.","80475",2024,3,"0","0"
"396FU","JUN.","80475",2024,3,"0","0"
"391GU","JUL.","80475",2024,3,"0","0"
"392GU","JUL.","80475",2024,3,"0","0"
"395GU","JUL.","80475",2024,3,"0","0"
"396GD","JUL.","80475",2024,3,"0","0"
"396GU","JUL.","80475",2024,3,"0","0"
"395IU","SEP.","80475",2024,3,"0","0"
"396ID","SEP.","80475",2024,3,"0","0"
"396IU","SEP.","80475",2024,3,"0","0"
"391JU","OCT.","80475",2024,3,"0","0"
"392JU","OCT.","80475",2024,3,"0","0"
"395JU","OCT.","80475",2024,3,"0","0"
"396JD","OCT.","80475",2024,3,"0","0"
"396KU","NOV.","80475",2024,3,"0","0"
"396LU","DEC.","80475",2024,3,"0","0"
"1140ED","Service, Parts & Body Shop - Customers","80475",2024,3,"40851","138743"
"1140FD","Service, Parts & Body Shop - Customers","80475",2024,3,"0","0"
"1230ED","Sales Incentives Retail / Fleet","80475",2024,3,"0","0"
"1230FD","Sales Incentives Retail / Fleet","80475",2024,3,"0","0"
"1200BD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,3,"34500","92500"
"1200CD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,3,"0","0"
"1200DD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,3,"0","0"
"1200ED","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,3,"0","0"
"1200FD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,3,"0","0"
"1130BD","Finance / Insurance Income Rec. - Current","80475",2024,3,"2829","9489"
"1130CD","Finance / Insurance Income Rec. - Current","80475",2024,3,"0","0"
"1130DD","Finance / Insurance / Service Contracts","80475",2024,3,"0","0"
"1130ED","Finance / Insurance / Service Contracts","80475",2024,3,"0","0"
"1130FD","Finance / Insurance / Service Contracts","80475",2024,3,"0","0"
"1220BD","Receivables Floor Plan Credits","80475",2024,3,"0","0"
"1220CD","Receivables Floor Plan Credits","80475",2024,3,"0","0"
"1220DD","Rec. Floor Plan Credits","80475",2024,3,"0","0"
"1220ED","Rec. Floor Plan Credits","80475",2024,3,"0","0"
"1220FD","Rec. Floor Plan Credits","80475",2024,3,"0","0"
"43500XG","TOTAL GROSS PROFIT - NEW VEHICLE DEPT.","80475",2024,3,"72586","234259"
"44700XG","TOTAL GROSS PROFIT - USED VEHICLE DEPT.","80475",2024,3,"88014","245646"
"8021D","Compensation - Sales","80475",2024,3,"21484","66390"
"8022D","Compensation - Sales","80475",2024,3,"17911","51741"
"8041D","Compensation - Finance","80475",2024,3,"0","0"
"8042D","Compensation - Finance","80475",2024,3,"0","0"
"8641D","Compensation - Insurance","80475",2024,3,"0","0"
"8642D","Compensation - Insurance","80475",2024,3,"0","0"
"8621D","Compensation - Service Contracts","80475",2024,3,"0","0"
"8622D","Compensation - Service Contracts","80475",2024,3,"0","0"
"8192D","Demo Expense","80475",2024,3,"2309","3636"
"8051D","Floor Plan Interest","80475",2024,3,"16235","36092"
"8052D","Floor Plan Interest","80475",2024,3,"4718","12212"
"8701D","Floor Plan Credits","80475",2024,3,"12076","89763"
"8111D","Promotion","80475",2024,3,"4284","13294"
"8112D","Promotion","80475",2024,3,"392","640"
"8011D","Dealer Advertising Expense","80475",2024,3,"4120","7264"
"8012D","Dealer Advertising Expense","80475",2024,3,"4120","7120"
"8031D","Dealer Advertising Allowance","80475",2024,3,"-1612","-13362"
"8651D","New / Used Vehicle Inventory Expense","80475",2024,3,"0","0"
"8652D","New / Used Vehicle Inventory Expense","80475",2024,3,"0","0"
"8081D","Compensation - Owner","80475",2024,3,"1211","7148"
"8082D","Compensation - Owner","80475",2024,3,"519","3063"
"8091D","Compensation - Supervisors","80475",2024,3,"3957","11427"
"8092D","Compensation - Supervisors","80475",2024,3,"12606","23275"
"8631D","Other Salaries & Wages","80475",2024,3,"448","-8258"
"8632D","Other Salaries & Wages","80475",2024,3,"448","-1818"
"8101D","Compensation - Clerical","80475",2024,3,"7148","47328"
"8102D","Compensation - Clerical","80475",2024,3,"427","3031"
"8162D","Employee Benefits","80475",2024,3,"923","2213"
"8181D","Pension Fund","80475",2024,3,"0","0"
"8182D","Pension Fund","80475",2024,3,"0","0"
"8171D","Compensation - Other Supervisor","80475",2024,3,"0","0"
"8172D","Compensation - Other Supervisor","80475",2024,3,"0","0"
"8501D","Bonuses - Employees","80475",2024,3,"0","0"
"8502D","Bonuses - Employees","80475",2024,3,"0","0"
"8661D","Company Vehicle Expense","80475",2024,3,"0","2668"
"8662D","Company Vehicle Expense","80475",2024,3,"0","288"
"8211D","Other Supplies & Tools","80475",2024,3,"57","485"
"8212D","Other Supplies & Tools","80475",2024,3,"25","246"
"8371D","Outside Services","80475",2024,3,"1263","7001"
"8372D","Outside Services","80475",2024,3,"697","5255"
"8151D","Laundry & Uniforms","80475",2024,3,"0","0"
"8152D","Laundry & Uniforms","80475",2024,3,"0","0"
"8332D","Freight & Express","80475",2024,3,"0","0"
"8201D","Office Supplies & Stationery","80475",2024,3,"228","1445"
"8202D","Office Supplies & Stationery","80475",2024,3,"98","874"
"8001D","Advertising (Institutional)","80475",2024,3,"3775","15041"
"8002D","Advertising (Institutional)","80475",2024,3,"6804","18498"
"8341D","Charitable Donations","80475",2024,3,"0","0"
"8342D","Charitable Donations","80475",2024,3,"0","0"
"8291D","Travel & Entertainment","80475",2024,3,"0","97"
"8292D","Travel & Entertainment","80475",2024,3,"0","42"
"8311D","Membership, Dues, Publications","80475",2024,3,"0","0"
"8312D","Membership, Dues, Publications","80475",2024,3,"0","698"
"8351D","Legal & Auditing","80475",2024,3,"0","3500"
"8352D","Legal & Auditing","80475",2024,3,"0","1500"
"8361D","Telephone","80475",2024,3,"407","1740"
"8362D","Telephone","80475",2024,3,"175","746"
"8321D","Postage","80475",2024,3,"0","64"
"8322D","Postage","80475",2024,3,"0","28"
"8141D","Training","80475",2024,3,"0","0"
"8142D","Training","80475",2024,3,"0","0"
"8061D","Delivery Expense","80475",2024,3,"468","1509"
"8062D","Delivery Expense","80475",2024,3,"4649","12200"
"8071D","Goodwill Policy","80475",2024,3,"0","0"
"8072D","Goodwill Policy","80475",2024,3,"0","0"
"8251D","Bad Debts","80475",2024,3,"0","0"
"8252D","Bad Debts","80475",2024,3,"0","0"
"8271D","Data Processing","80475",2024,3,"3048","8209"
"8272D","Data Processing","80475",2024,3,"1378","3784"
"8411D","Miscellaneous","80475",2024,3,"3361","14553"
"8412D","Miscellaneous","80475",2024,3,"663","883"
"8431D","Amortization - Leaseholds","80475",2024,3,"0","0"
"8432D","Amortization - Leaseholds","80475",2024,3,"0","0"
"8441D","Repairs & Maintenance - Real Estate","80475",2024,3,"0","231"
"8442D","Repairs & Maintenance - Real Estate","80475",2024,3,"0","99"
"10000BD","SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15)","80475",2024,3,"29450","75349"
"14000AD","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48) ","80475",2024,3,"12607","56312"
"8451D","Depreciation - Buildings & Improvements","80475",2024,3,"0","0"
"8452D","Depreciation - Buildings & Improvements","80475",2024,3,"0","0"
"8461D","Taxes - Real Estate","80475",2024,3,"0","0"
"8462D","Taxes - Real Estate","80475",2024,3,"0","0"
"8471D","Insurance - Buildings & Improvements","80475",2024,3,"1081","3340"
"8472D","Insurance - Buildings & Improvements","80475",2024,3,"463","1431"
"8481D","Interest - Real Estate - Mortgage","80475",2024,3,"0","0"
"8482D","Interest - Real Estate - Mortgage","80475",2024,3,"0","0"
"8491D","Heat - Light - Power - Water","80475",2024,3,"1507","3378"
"8492D","Heat - Light - Power - Water","80475",2024,3,"646","1448"
"8391D","Insurance - Other","80475",2024,3,"0","0"
"8392D","Insurance - Other","80475",2024,3,"0","0"
"8401D","Taxes - Other","80475",2024,3,"0","0"
"8402D","Taxes - Other","80475",2024,3,"0","0"
"8231D","Depreciation - Other","80475",2024,3,"0","0"
"8232D","Depreciation - Other","80475",2024,3,"0","0"
"8241D","Equipment - Repairs & Rental","80475",2024,3,"0","0"
"8242D","Equipment - Repairs & Rental","80475",2024,3,"0","0"
"49000XS","TOTAL SALES - PARTS & ACCESS DEPT.","80475",2024,3,"64682","203679"
"46000XG","TOTAL GROSS PROFIT - BODY SHOP DEPT.","80475",2024,3,"0","0"
"49000XG","TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.","80475",2024,3,"18988","62044"
"8084D","Compensation - Owner","80475",2024,3,"519","3063"
"8085D","Compensation - Owner","80475",2024,3,"0","0"
"8094D","Compensation - Supervisors","80475",2024,3,"4382","26829"
"8095D","Compensation - Supervisors","80475",2024,3,"0","0"
"8634D","Other Salaries & Wages","80475",2024,3,"3923","18347"
"8635D","Other Salaries & Wages","80475",2024,3,"0","0"
"8104D","Compensation - Clerical","80475",2024,3,"427","3031"
"8105D","Compensation - Clerical","80475",2024,3,"0","0"
"8124D","Absentee Wages","80475",2024,3,"365","1798"
"8125D","Absentee Wages","80475",2024,3,"0","0"
"8134D","Payroll Taxes ","80475",2024,3,"1564","5260"
"8135D","Payroll Taxes ","80475",2024,3,"0","0"
"8164D","Employee Benefits","80475",2024,3,"564","2158"
"8165D","Employee Benefits","80475",2024,3,"0","0"
"8184D","Pension Fund ","80475",2024,3,"0","0"
"8185D","Pension Fund ","80475",2024,3,"0","0"
"8174D","Compensation - Other Supervisor","80475",2024,3,"0","0"
"8175D","Compensation - Other Supervisor","80475",2024,3,"0","0"
"8504D","Bonuses - Employees","80475",2024,3,"0","0"
"8505D","Bonuses - Employees","80475",2024,3,"0","0"
"8664D","Company Vehicle Expense","80475",2024,3,"170","508"
"8665D","Company Vehicle Expense","80475",2024,3,"0","0"
"8214D","Other Supplies & Tools","80475",2024,3,"25","180"
"8215D","Other Supplies & Tools","80475",2024,3,"0","0"
"15000AD","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,3,"20788","60849"
"M17000CD","Service Department","80475",2024,3,"58316","225566"
"8374D","Outside Services ","80475",2024,3,"810","2391"
"8334D","Freight & Express","80475",2024,3,"271","271"
"8335D","Freight & Express","80475",2024,3,"0","0"
"8204D","Office Supplies & Stationery","80475",2024,3,"97","461"
"8205D","Office Supplies & Stationery","80475",2024,3,"0","0"
"8004D","Advertising (Institutional) ","80475",2024,3,"55","1757"
"8005D","Advertising (Institutional) ","80475",2024,3,"0","0"
"8344D","Charitable Donations","80475",2024,3,"0","0"
"8345D","Charitable Donations","80475",2024,3,"0","0"
"8294D","Travel & Entertainment ","80475",2024,3,"0","42"
"8295D","Travel & Entertainment ","80475",2024,3,"0","0"
"8314D","Membership, Dues, Publications ","80475",2024,3,"0","0"
"8315D","Membership, Dues, Publications ","80475",2024,3,"0","0"
"8354D","Legal & Auditing","80475",2024,3,"0","1500"
"8355D","Legal & Auditing","80475",2024,3,"0","0"
"8224D","Fixed Oper. Advertising / Promotion","80475",2024,3,"0","0"
"8225D","Fixed Oper. Advertising / Promotion","80475",2024,3,"0","0"
"8364D","Telephone","80475",2024,3,"175","746"
"8365D","Telephone","80475",2024,3,"0","0"
"8324D","Postage","80475",2024,3,"0","28"
"8325D","Postage","80475",2024,3,"0","0"
"8144D","Training","80475",2024,3,"0","0"
"8145D","Training","80475",2024,3,"0","0"
