"account_id","english_name","dealer_code","year","month","monthly_value","yearly_value"
"50112SD","Avg. Technician Wage","80475",2023,5,"0","0"
"50101SD","# of Productive Bays ","80475",2023,5,"0","0"
"8125D","Absentee Wages","80475",2023,5,"0","0"
"8124D","Absentee Wages","80475",2023,5,"429","1087"
"13000BD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2023,5,"12764","44870"
"14000BD","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48) ","80475",2023,5,"6584","37612"
"45500S","TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13)","80475",2023,5,"78074","286543"
"17000AD","TOTAL OPERATING EXPENSES (LINES 16 & 63)","80475",2023,5,"115494","341213"
"1280BD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2023,5,"7466","104305"
"3060U","TOTAL MITSUBISHI FLEET","80475",2023,5,"0","0"
"41000U","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2023,5,"21","62"
"42000U","TOTAL MIT. NEW (LINES 18  THRU 20)","80475",2023,5,"22","70"
"3015U","Outlander","80475",2023,5,"7","20"
"3026U","Outlander PHEV","80475",2023,5,"5","16"
"50009SD","Hours Available","80475",2023,5,"640","3648"
"50011SD","Hours Sold","80475",2023,5,"427","1507"
"50109SD","Hours Available ","80475",2023,5,"0","0"
"8121D","Absentee Wages","80475",2023,5,"0","0"
"8122D","Absentee Wages","80475",2023,5,"0","0"
"1280CD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2023,5,"-2","10001"
"6460U","Adjustment - Cost of Labour Sales Body Shop","80475",2023,5,"0","0"
"6460G","Adjustment - Cost of Labour Sales Body Shop","80475",2023,5,"0","0"
"6110G","Adjustment Cost of Labour Sales - Mechanical","80475",2023,5,"0","0"
"6110U","Adjustment Cost of Labour Sales - Mechanical","80475",2023,5,"0","0"
"4531G","Adjustments - Used Vehicles Inventory","80475",2023,5,"0","0"
"8002D","Advertising (Institutional)","80475",2023,5,"2395","17469"
"8001D","Advertising (Institutional)","80475",2023,5,"3911","26065"
"8005D","Advertising (Institutional) ","80475",2023,5,"0","0"
"8004D","Advertising (Institutional) ","80475",2023,5,"1235","10269"
"0983P","Advisors","80475",2023,5,"0","0"
"0991P","Advisors","80475",2023,5,"0","0"
"2320XD","Allowance for Doubtful Accounts","80475",2023,5,"0","0"
"8432D","Amortization - Leaseholds","80475",2023,5,"0","0"
"8431D","Amortization - Leaseholds","80475",2023,5,"0","0"
"8434D","Amortization - Leaseholds","80475",2023,5,"0","0"
"8435D","Amortization - Leaseholds","80475",2023,5,"0","0"
"0977P","Apprentices","80475",2023,5,"2","10"
"0985P","Apprentices","80475",2023,5,"0","0"
"0993P","Apprentices","80475",2023,5,"0","0"
"392DU","APR.","80475",2023,5,"0","0"
"391DU","APR.","80475",2023,5,"11","22"
"396DU","APR.","80475",2023,5,"0","0"
"800000D","(Assets Line 50 minus Liabilities Line 27)","80475",2023,5,"1270875","6195280"
"395HU","AUG.","80475",2023,5,"0","0"
"391HU","AUG.","80475",2023,5,"0","0"
"392HU","AUG.","80475",2023,5,"0","0"
"8254D","Bad Debts","80475",2023,5,"0","0"
"8251D","Bad Debts","80475",2023,5,"0","0"
"8252D","Bad Debts","80475",2023,5,"0","0"
"8255D","Bad Debts","80475",2023,5,"0","0"
"6144DZ","Bay Utilization %","80475",2023,5,"0","0"
"1770D","Bldgs. & Improv.","80475",2023,5,"16713","83565"
"5210G","Body P&A RO","80475",2023,5,"0","0"
"5210S","Body P&A RO","80475",2023,5,"0","0"
"M18000ED","Body Shop","80475",2023,5,"0","0"
"5450S","Body Shop Materials","80475",2023,5,"0","0"
"8501D","Bonuses - Employees","80475",2023,5,"0","0"
"8504D","Bonuses - Employees","80475",2023,5,"0","0"
"8505D","Bonuses - Employees","80475",2023,5,"0","0"
"8502D","Bonuses - Employees","80475",2023,5,"0","0"
"6045DZ","Break Even New & Used Units ","80475",2023,5,"28.15","91.14"
"8345D","Charitable Donations","80475",2023,5,"0","0"
"8342D","Charitable Donations","80475",2023,5,"0","0"
"8341D","Charitable Donations","80475",2023,5,"0","0"
"8344D","Charitable Donations","80475",2023,5,"0","0"
"3704S","Chemical / Other Income (CPO)","80475",2023,5,"0","6193"
"3704G","Chemical / Other Income (CPO)","80475",2023,5,"0","4336"
"3630G","Chemical / Other Income (Non CPO)","80475",2023,5,"0","6099"
"3630S","Chemical / Other Income (Non CPO)","80475",2023,5,"0","8191"
"3708S","Chemical / Other Income (Other Makes)","80475",2023,5,"0","0"
"3708G","Chemical / Other Income (Other Makes)","80475",2023,5,"0","0"
"3280G","Chemical Sales - New","80475",2023,5,"55668","173037"
"3280S","Chemical Sales - New","80475",2023,5,"71103","217752"
"2501D","Common Stock","80475",2023,5,"10","50"
"8662D","Company Vehicle Expense","80475",2023,5,"24","104"
"8665D","Company Vehicle Expense","80475",2023,5,"0","0"
"8661D","Company Vehicle Expense","80475",2023,5,"559","579"
"8664D","Company Vehicle Expense","80475",2023,5,"14","23"
"1850D","Company Vehicles","80475",2023,5,"9660","48300"
"1860D","Company Vehicles","80475",2023,5,"9171","45855"
"8102D","Compensation - Clerical","80475",2023,5,"1231","3641"
"8101D","Compensation - Clerical","80475",2023,5,"27471","53669"
"8104D","Compensation - Clerical","80475",2023,5,"1231","3641"
"8105D","Compensation - Clerical","80475",2023,5,"0","0"
"8041D","Compensation - Finance","80475",2023,5,"0","0"
"8042D","Compensation - Finance","80475",2023,5,"0","0"
"8040D","Compensation - Finance","80475",2023,5,"0","0"
"8640D","Compensation - Insurance","80475",2023,5,"0","0"
"8641D","Compensation - Insurance","80475",2023,5,"0","0"
"8642D","Compensation - Insurance","80475",2023,5,"0","0"
"8174D","Compensation - Other Supervisor","80475",2023,5,"0","2186"
"8175D","Compensation - Other Supervisor","80475",2023,5,"0","0"
"8171D","Compensation - Other Supervisor","80475",2023,5,"0","0"
"8172D","Compensation - Other Supervisor","80475",2023,5,"0","0"
"8084D","Compensation - Owner","80475",2023,5,"987","2960"
"8081D","Compensation - Owner","80475",2023,5,"2302","6905"
"8082D","Compensation - Owner","80475",2023,5,"987","2960"
"8085D","Compensation - Owner","80475",2023,5,"0","0"
"8020D","Compensation - Sales","80475",2023,5,"54851","165063"
"8021D","Compensation - Sales","80475",2023,5,"37325","114212"
"8022D","Compensation - Sales","80475",2023,5,"17526","50851"
"8621D","Compensation - Service Contracts","80475",2023,5,"0","0"
"8622D","Compensation - Service Contracts","80475",2023,5,"0","0"
"8620D","Compensation - Service Contracts","80475",2023,5,"0","0"
"8095D","Compensation - Supervisors","80475",2023,5,"0","0"
"8094D","Compensation - Supervisors","80475",2023,5,"8820","35374"
"8091D","Compensation - Supervisors","80475",2023,5,"5171","24185"
"8092D","Compensation - Supervisors","80475",2023,5,"6875","26361"
"1020D","Contracts in Transit","80475",2023,5,"274678","1523923"
"5216G","CPO P&A RO","80475",2023,5,"0","0"
"5216S","CPO P&A RO","80475",2023,5,"0","0"
"5216U","CPO P&A RO","80475",2023,5,"0","0"
"5011S","CPO Warranty Labour - MITSUBISHI","80475",2023,5,"0","0"
"5011G","CPO Warranty Labour - MITSUBISHI","80475",2023,5,"0","0"
"6012DZ","CP Pts. : CP Labour Sls. (Inc. Tires)","80475",2023,5,"0.030000000000000027","0.79"
"6140DZ","CP RO Count","80475",2023,5,"-30.549999999999997","42.2"
"6122DZ","CP RO Count","80475",2023,5,"182","699"
"2130D","Current Portion of Long Term Debt","80475",2023,5,"0","0"
"5400S","Customer Body Shop Labour","80475",2023,5,"0","0"
"11790D","Equip. M/S","80475",2023,5,"53704","226868"
"5400G","Customer Body Shop Labour","80475",2023,5,"0","0"
"2010D","Customer Deposits","80475",2023,5,"18010","155650"
"5000G","Customer Mechanical Labour - MITSUBISHI","80475",2023,5,"27002","111159"
"5000S","Customer Mechanical Labour - MITSUBISHI","80475",2023,5,"32739","136653"
"8271D","Data Processing","80475",2023,5,"2125","12344"
"8272D","Data Processing","80475",2023,5,"911","4765"
"8275D","Data Processing","80475",2023,5,"0","0"
"8274D","Data Processing","80475",2023,5,"911","4765"
"5215U","DCP P&A RO","80475",2023,5,"0","0"
"5215S","DCP P&A RO","80475",2023,5,"0","0"
"5215G","DCP P&A RO","80475",2023,5,"0","0"
"3381S","DCP Service Contracts - New","80475",2023,5,"0","0"
"3381G","DCP Service Contracts - New","80475",2023,5,"0","0"
"5010S","DCP Warranty Labour - MITSUBISHI","80475",2023,5,"0","0"
"5010G","DCP Warranty Labour - MITSUBISHI","80475",2023,5,"0","0"
"8031D","Dealer Advertising Allowance","80475",2023,5,"-3500","-11616"
"1280DD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2023,5,"1015","5494"
"8030D","Dealer Advertising Allowance","80475",2023,5,"-3500","-11616"
"8011D","Dealer Advertising Expense","80475",2023,5,"2745","7533"
"8012D","Dealer Advertising Expense","80475",2023,5,"5368","11136"
"8010D","Dealer Advertising Expense","80475",2023,5,"8113","18669"
"396LU","DEC.","80475",2023,5,"0","0"
"391LU","DEC.","80475",2023,5,"0","0"
"8062D","Delivery Expense","80475",2023,5,"1460","2340"
"8064D","Delivery Expense","80475",2023,5,"526","2010"
"8065D","Delivery Expense","80475",2023,5,"0","0"
"8061D","Delivery Expense","80475",2023,5,"-108","2564"
"8190D","Demo Expense","80475",2023,5,"2190","3203"
"8192D","Demo Expense","80475",2023,5,"122","122"
"18000AD","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ","80475",2023,5,"48299","194122"
"18000BD","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ","80475",2023,5,"-7696","-9354"
"8455D","Depreciation - Bldgs. & Improvements","80475",2023,5,"0","0"
"8454D","Depreciation - Bldgs. & Improvements","80475",2023,5,"0","0"
"8452D","Depreciation - Buildings & Improvements","80475",2023,5,"0","0"
"8451D","Depreciation - Buildings & Improvements","80475",2023,5,"0","0"
"1710D","Depreciation of Lease & Rental Units","80475",2023,5,"0","0"
"8232D","Depreciation - Other","80475",2023,5,"0","0"
"8231D","Depreciation - Other","80475",2023,5,"0","0"
"8234D","Depreciation - Other ","80475",2023,5,"0","0"
"8235D","Depreciation - Other ","80475",2023,5,"0","0"
"18000DD","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2023,5,"-1438","-24304"
"1280ED","Warranty Rec. / P.D.I. - Mitsubishi","80475",2023,5,"34302","76678"
"1280FD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2023,5,"0","0"
"1230BD","Sales Incentives Retail / Fleet","80475",2023,5,"0","93174"
"1430D","New Vehicles - Other Makes ","80475",2023,5,"0","0"
"18000ED","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2023,5,"0","0"
"5020S","Detailing","80475",2023,5,"0","0"
"5020G","Detailing","80475",2023,5,"0","0"
"3099G","DISCONTINUED MODELS","80475",2023,5,"0","0"
"8161D","Employee Benefits","80475",2023,5,"936","4982"
"8165D","Employee Benefits","80475",2023,5,"0","0"
"8164D","Employee Benefits","80475",2023,5,"382","2761"
"8162D","Employee Benefits","80475",2023,5,"381","2419"
"2270D","Employee Bonuses Payable","80475",2023,5,"0","4792"
"8242D","Equipment - Repairs & Rental","80475",2023,5,"0","242"
"8241D","Equipment - Repairs & Rental","80475",2023,5,"0","564"
"8244D","Equipment - Repairs & Rental","80475",2023,5,"0","484"
"8245D","Equipment - Repairs & Rental","80475",2023,5,"0","0"
"1800D","Equip. M/S","80475",2023,5,"69425","347125"
"1820D","Equip. P/A","80475",2023,5,"15881","79405"
"1810D","Equip. P/A","80475",2023,5,"26711","128991"
"391BU","FEB.","80475",2023,5,"11","44"
"396BU","FEB.","80475",2023,5,"0","0"
"392BU","FEB.","80475",2023,5,"0","0"
"395BU","FEB.","80475",2023,5,"9","36"
"3701S","Finance Income (CPO)","80475",2023,5,"0","6982"
"3310S","Finance Income - New","80475",2023,5,"5659","8304"
"3310G","Finance Income - New","80475",2023,5,"5659","8304"
"3707S","Finance Income (Non CPO)","80475",2023,5,"1170","15881"
"3707G","Finance Income (Non CPO)","80475",2023,5,"1170","15881"
"3710G","Finance Income (Other Makes)","80475",2023,5,"0","0"
"3710S","Finance Income (Other Makes)","80475",2023,5,"0","0"
"1130D","Finance / Insurance Income Rec. - Current","80475",2023,5,"2840","8218"
"1130BD","Finance / Insurance Income Rec. - Current","80475",2023,5,"2840","8218"
"1130CD","Finance / Insurance Income Rec. - Current","80475",2023,5,"0","0"
"1130ED","Finance / Insurance / Service Contracts","80475",2023,5,"0","0"
"1130DD","Finance / Insurance / Service Contracts","80475",2023,5,"0","0"
"1130FD","Finance / Insurance / Service Contracts","80475",2023,5,"0","0"
"1960D","Finance / Insur. Income Receivable - Deferred","80475",2023,5,"0","0"
"0970P","F & I Sales Reps.","80475",2023,5,"0","0"
"530P","F & I Sales Reps.","80475",2023,5,"1","5"
"0963P","F&I Sales Reps","80475",2023,5,"1","5"
"1230CD","Sales Incentives Retail / Fleet","80475",2023,5,"0","5009"
"8720D","Fixed Oper. Advert. Co-Op Credit","80475",2023,5,"0","0"
"8724D","Fixed Oper. Advertising Co-Op Credit ","80475",2023,5,"0","0"
"8225D","Fixed Oper. Advertising / Promotion","80475",2023,5,"0","0"
"8224D","Fixed Oper. Advertising / Promotion","80475",2023,5,"0","0"
"1230DD","Sales Incentives Retail / Fleet","80475",2023,5,"0","6680"
"47000S","TOTAL P&A (LINES 16 THRU 27)","80475",2023,5,"104342","340442"
"8701D","Floor Plan Credits","80475",2023,5,"6098","74228"
"8700D","Floor Plan Credits","80475",2023,5,"6098","74228"
"8050D","Floor Plan Interest","80475",2023,5,"11187","37841"
"8051D","Floor Plan Interest","80475",2023,5,"5594","18921"
"8052D","Floor Plan Interest","80475",2023,5,"5593","18920"
"8334D","Freight & Express","80475",2023,5,"0","-70"
"8335D","Freight & Express","80475",2023,5,"0","0"
"8332D","Freight & Express","80475",2023,5,"0","0"
"1840D","Furnitures & Fixtures","80475",2023,5,"67479","337395"
"5280G","Gas, Oil & Grease","80475",2023,5,"1","14"
"5280U","Gas, Oil & Grease","80475",2023,5,"0","0"
"5280S","Gas, Oil & Grease","80475",2023,5,"11","67"
"22421150D","Goods and Service Tax (GST) / Harmonized Sales Tax (HST)","80475",2023,5,"67572","337198"
"8075D","Goodwill Policy","80475",2023,5,"0","0"
"8071D","Goodwill Policy","80475",2023,5,"0","0"
"8072D","Goodwill Policy","80475",2023,5,"0","0"
"8074D","Goodwill Policy","80475",2023,5,"21","180"
"8491D","Heat - Light - Power - Water","80475",2023,5,"2187","8210"
"8492D","Heat - Light - Power - Water","80475",2023,5,"396","2976"
"8495D","Heat - Light - Power - Water","80475",2023,5,"0","0"
"560TP","Hired YTD","80475",2023,5,"0","0"
"560DP","Hired YTD ","80475",2023,5,"0","0"
"560BP","Hired YTD ","80475",2023,5,"0","0"
"560CP","Hired YTD ","80475",2023,5,"0","0"
"560EP","Hired YTD ","80475",2023,5,"0","0"
"6137DZ","Hours Sold per Technician","80475",2023,5,"5.799999999999997","62.8"
"6119DZ","Hours Sold per Technician","80475",2023,5,"213.5","753.5"
"8471D","Insurance - Buildings & Improvements","80475",2023,5,"960","4730"
"8475D","Insurance - Buildings & Improvements","80475",2023,5,"0","0"
"8474D","Insurance - Buildings & Improvements","80475",2023,5,"412","2576"
"8472D","Insurance - Buildings & Improvements","80475",2023,5,"411","2027"
"3702S","Insurance Income (CPO)","80475",2023,5,"0","0"
"3702G","Insurance Income (CPO)","80475",2023,5,"0","0"
"3341S","Insurance Income - New","80475",2023,5,"0","0"
"3341G","Insurance Income - New","80475",2023,5,"0","0"
"3706G","Insurance Income (Non CPO)","80475",2023,5,"0","0"
"3706S","Insurance Income (Non CPO)","80475",2023,5,"0","0"
"3713G","Insurance Income (Other Makes)","80475",2023,5,"0","0"
"3713S","Insurance Income (Other Makes)","80475",2023,5,"0","0"
"8394D","Insurance - Other","80475",2023,5,"0","0"
"8395D","Insurance - Other","80475",2023,5,"0","0"
"8392D","Insurance - Other","80475",2023,5,"0","0"
"8391D","Insurance - Other","80475",2023,5,"0","0"
"2220D","Insurance Payable","80475",2023,5,"0","0"
"2200D","Interest Payable","80475",2023,5,"0","0"
"48000S","TOTAL FIXED OPERS. (LINES 14, 28 & 36)","80475",2023,5,"182416","626985"
"1285D","Warranty Receivables - Other","80475",2023,5,"0","0"
"2560D","Drawings","80475",2023,5,"0","0"
"8485D","Interest - Real Estate - Mortgage","80475",2023,5,"0","0"
"8484D","Interest - Real Estate - Mortgage","80475",2023,5,"0","0"
"8482D","Interest - Real Estate - Mortgage","80475",2023,5,"0","0"
"8481D","Interest - Real Estate - Mortgage","80475",2023,5,"0","0"
"5430S","Internal Body Shop Labour","80475",2023,5,"0","0"
"5430G","Internal Body Shop Labour","80475",2023,5,"0","0"
"5080S","Internal Mechanical Labour","80475",2023,5,"20768","70084"
"5200S","Internal Mechanical Labour","80475",2023,5,"26130","98854"
"5261G","Internal P&A RO","80475",2023,5,"7393","25997"
"5261U","Internal P&A RO","80475",2023,5,"0","0"
"5261S","Internal P&A RO","80475",2023,5,"23768","82217"
"2550D","Investments","80475",2023,5,"0","0"
"392AU","JAN.","80475",2023,5,"0","0"
"396AU","JAN.","80475",2023,5,"0","0"
"395AU","JAN.","80475",2023,5,"9","45"
"396GU","JUL.","80475",2023,5,"0","0"
"392GU","JUL.","80475",2023,5,"0","0"
"391GU","JUL.","80475",2023,5,"0","0"
"395GU","JUL.","80475",2023,5,"0","0"
"392FU","JUN.","80475",2023,5,"0","0"
"391FU","JUN.","80475",2023,5,"0","0"
"396FU","JUN.","80475",2023,5,"0","0"
"395FU","JUN.","80475",2023,5,"0","0"
"8152D","Laundry & Uniforms","80475",2023,5,"0","479"
"8151D","Laundry & Uniforms","80475",2023,5,"0","1117"
"8154D","Laundry & Uniforms ","80475",2023,5,"0","479"
"8155D","Laundry & Uniforms ","80475",2023,5,"0","0"
"3510G","Lease Buyout","80475",2023,5,"0","0"
"3510S","Lease Buyout","80475",2023,5,"0","0"
"1870D","Leasehold","80475",2023,5,"0","0"
"1880D","Leasehold","80475",2023,5,"0","0"
"1680D","Lease Vehicles","80475",2023,5,"0","0"
"8352D","Legal & Auditing","80475",2023,5,"131","3131"
"8354D","Legal & Auditing","80475",2023,5,"131","3131"
"8355D","Legal & Auditing","80475",2023,5,"0","0"
"8351D","Legal & Auditing","80475",2023,5,"306","7306"
"4400G","Less: Charge Backs - New","80475",2023,5,"0","0"
"3910U","TOTAL","80475",2023,5,"70","192"
"15000ED","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57)","80475",2023,5,"0","0"
"4750G","Less: Charge Backs - Used","80475",2023,5,"0","0"
"0989P","Manager(s)","80475",2023,5,"0","0"
"0975P","Manager(s)","80475",2023,5,"1","5"
"0968P","Manager(s)","80475",2023,5,"1","3"
"510P","Manager(s)","80475",2023,5,"4","18"
"0982P","Manager(s)","80475",2023,5,"1","5"
"800001D","(Manufacturer Requirement)","80475",2023,5,"0","0"
"391CU","MAR.","80475",2023,5,"13","39"
"392CU","MAR.","80475",2023,5,"0","0"
"1430CU","(
Cars
 )","80475",2023,5,"0","0"
"396CU","MAR.","80475",2023,5,"0","0"
"395CU","MAR.","80475",2023,5,"17","51"
"392EU","MAY","80475",2023,5,"0","0"
"395EU","MAY","80475",2023,5,"23","23"
"391EU","MAY","80475",2023,5,"22","22"
"396EU","MAY","80475",2023,5,"0","0"
"8312D","Membership, Dues, Publications","80475",2023,5,"230","976"
"8311D","Membership, Dues, Publications","80475",2023,5,"0","0"
"8314D","Membership, Dues, Publications ","80475",2023,5,"0","0"
"8315D","Membership, Dues, Publications ","80475",2023,5,"0","0"
"1400MCU","( Mirage )","80475",2023,5,"0","6"
"3025G","Mirage (5-Door)","80475",2023,5,"935","15439"
"3025S","Mirage (5-Door)","80475",2023,5,"17769","164114"
"8412D","Miscellaneous","80475",2023,5,"663","1071"
"8411D","Miscellaneous","80475",2023,5,"2136","24189"
"8415D","Miscellaneous ","80475",2023,5,"0","0"
"8414D","Miscellaneous ","80475",2023,5,"663","1071"
"1571D","Miscellaneous Assets","80475",2023,5,"0","0"
"2430D","Mortgages Payable","80475",2023,5,"0","0"
"8651D","New / Used Vehicle Inventory Expense","80475",2023,5,"0","0"
"8652D","New / Used Vehicle Inventory Expense","80475",2023,5,"0","0"
"8650D","New / Used Vehicle Inventory Expense","80475",2023,5,"0","0"
"M17000AD","New Vehicle Department","80475",2023,5,"115494","341213"
"M18000AD","New Vehicle Department","80475",2023,5,"48299","194122"
"1572D","Non-Automotive Inventory","80475",2023,5,"0","0"
"50103SDY","Non-Productive / Other","80475",2023,5,"0","0"
"50003SDY","Non-Productive / Other ","80475",2023,5,"3","6"
"1910D","Notes and Accts. Rec. - Officers / Owners / Employees","80475",2023,5,"0","0"
"2410D","Notes Payable - Capital Loans","80475",2023,5,"783333","3999998"
"392KU","NOV.","80475",2023,5,"0","0"
"395KU","NOV.","80475",2023,5,"0","0"
"396KU","NOV.","80475",2023,5,"0","0"
"391KU","NOV.","80475",2023,5,"0","0"
"42000T","NV Target","80475",2023,5,"0","0"
"392JU","OCT.","80475",2023,5,"0","0"
"50212SD","Tire Inventory Over 12 Mo's (%)","80475",2023,5,"0","0"
"396JU","OCT.","80475",2023,5,"0","0"
"391JU","OCT.","80475",2023,5,"0","0"
"395JU","OCT.","80475",2023,5,"0","0"
"8201D","Office Supplies & Stationery","80475",2023,5,"521","2179"
"8202D","Office Supplies & Stationery","80475",2023,5,"267","1042"
"8204D","Office Supplies & Stationery","80475",2023,5,"268","930"
"8205D","Office Supplies & Stationery","80475",2023,5,"0","0"
"6133DZ","% of Labour Sales CPO Warranty","80475",2023,5,"0","0"
"6131DZ","% of Labour Sales Warranty","80475",2023,5,"-0.03000000000000025","5.45"
"50001SDY","# of Productive Bays","80475",2023,5,"12","24"
"50101SDY","# of Productive Bays ","80475",2023,5,"0","0"
"1730D","Other","80475",2023,5,"26034","130170"
"1890D","Other","80475",2023,5,"42633","234540"
"2300D","Other Expenses Payable","80475",2023,5,"-114135","-286724"
"3281S","Other Ext. Warranty - New","80475",2023,5,"4195","14531"
"3281G","Other Ext. Warranty - New","80475",2023,5,"5609","12326"
"1200FD","Other Factory Rec. / Incentives - Mitsubishi","80475",2023,5,"0","0"
"1200BD","Other Factory Rec. / Incentives - Mitsubishi","80475",2023,5,"27750","90900"
"1200ED","Other Factory Rec. / Incentives - Mitsubishi","80475",2023,5,"0","0"
"1200DD","Other Factory Rec. / Incentives - Mitsubishi","80475",2023,5,"0","0"
"1200CD","Other Factory Rec. / Incentives - Mitsubishi","80475",2023,5,"0","0"
"1200D","Other Factory Rec. / Incentives - Mitsubishi","80475",2023,5,"27750","90900"
"3282S","Other F & I - New","80475",2023,5,"31833","83448"
"3282G","Other F & I - New","80475",2023,5,"31152","72611"
"5015G","Other Mechanical Labour","80475",2023,5,"0","0"
"5015S","Other Mechanical Labour","80475",2023,5,"0","0"
"1990D","Other Non-Automotive Assets","80475",2023,5,"199999","613913"
"1950D","Other Notes / Accounts Receivable","80475",2023,5,"0","0"
"5710U","Other P&A","80475",2023,5,"0","0"
"5710S","Other P&A","80475",2023,5,"42","1791"
"5710G","Other P&A","80475",2023,5,"12","415"
"8632D","Other Salaries & Wages","80475",2023,5,"1233","3671"
"8631D","Other Salaries & Wages","80475",2023,5,"1233","3671"
"8635D","Other Salaries & Wages","80475",2023,5,"0","0"
"8634D","Other Salaries & Wages","80475",2023,5,"4348","7426"
"8211D","Other Supplies & Tools","80475",2023,5,"72","1022"
"8214D","Other Supplies & Tools","80475",2023,5,"31","59"
"8212D","Other Supplies & Tools","80475",2023,5,"30","189"
"8215D","Other Supplies & Tools","80475",2023,5,"0","0"
"2140D","Other Vehicles","80475",2023,5,"0","0"
"1430TU","(
Cars
)","80475",2023,5,"0","0"
"3015S","Outlander","80475",2023,5,"302578","874263"
"3015G","Outlander","80475",2023,5,"26452","119295"
"3026G","Outlander PHEV","80475",2023,5,"24268","87178"
"3026S","Outlander PHEV","80475",2023,5,"304855","940239"
"8371D","Outside Services","80475",2023,5,"654","5536"
"8372D","Outside Services","80475",2023,5,"280","5019"
"8374D","Outside Services ","80475",2023,5,"280","2616"
"8375D","Outside Services ","80475",2023,5,"0","0"
"1100DOT","OVER 30 Day","80475",2023,5,"0","20278"
"1140DOT","Over 30 days","80475",2023,5,"0","60000"
"1285DOF","Over 45 days","80475",2023,5,"0","0"
"1280DOF","Over 45 days","80475",2023,5,"0","0"
"50038ST","Over 90 Days","80475",2023,5,"267096","862656"
"50028ST","Over 90 Days","80475",2023,5,"289913","1682096"
"0974P","Owner(s)","80475",2023,5,"0","0"
"0967P","Owner(s)","80475",2023,5,"0","0"
"0988P","Owner(s)","80475",2023,5,"0","0"
"0981P","Owner(s)","80475",2023,5,"0","0"
"500P","Owner(s)","80475",2023,5,"1","5"
"2280D","Owners' Bonuses Payable","80475",2023,5,"0","0"
"6371U","P&A Inventory Adjustment","80475",2023,5,"0","0"
"6371G","P&A Inventory Adjustment","80475",2023,5,"0","0"
"5200G","P&A Repair Order Mechanical","80475",2023,5,"9290","33986"
"5200U","P&A Repair Order Mechanical","80475",2023,5,"0","0"
"M18000DD","Parts & Accessories","80475",2023,5,"-1438","-24304"
"M17000DD","Parts & Accessories","80475",2023,5,"30715","123078"
"1500D","Parts & Accessories - Mitsubishi ","80475",2023,5,"196508","791825"
"1510D","Parts & Accessories - Other","80475",2023,5,"22129","99894"
"1505D","Parts & Accessories - Tires","80475",2023,5,"3894","175190"
"2210D","Payroll Payable","80475",2023,5,"64416","227749"
"8131D","Payroll Taxes","80475",2023,5,"4800","13909"
"8132D","Payroll Taxes","80475",2023,5,"2057","5818"
"8135D","Payroll Taxes ","80475",2023,5,"0","0"
"8134D","Payroll Taxes ","80475",2023,5,"2057","5818"
"8181D","Pension Fund","80475",2023,5,"0","0"
"8182D","Pension Fund","80475",2023,5,"0","0"
"8185D","Pension Fund ","80475",2023,5,"0","0"
"8184D","Pension Fund ","80475",2023,5,"0","0"
"2290D","Pension Fund Payable","80475",2023,5,"0","0"
"10011002D","Petty Cash Fund / Cash On Hand","80475",2023,5,"500","41634"
"8321D","Postage","80475",2023,5,"0","79"
"8324D","Postage","80475",2023,5,"0","0"
"8325D","Postage","80475",2023,5,"0","0"
"8322D","Postage","80475",2023,5,"0","79"
"1260D","Pre-Delivery - Mitsubishi","80475",2023,5,"0","0"
"2502D","Preferred Stock","80475",2023,5,"0","0"
"1640D","Prepaid Insurance","80475",2023,5,"0","0"
"1610D","Prepaid Other","80475",2023,5,"378590","1868228"
"1620D","Prepaid Taxes","80475",2023,5,"0","0"
"2570DV","Profit or Loss (Before Income Tax)","80475",2023,5,"41865","182219"
"8110D","Promotion","80475",2023,5,"4812","16776"
"8111D","Promotion","80475",2023,5,"4289","15596"
"8112D","Promotion","80475",2023,5,"523","1180"
"6018DZ","Pts. Sls. per Customer RO (Inc. Tires)","80475",2023,5,"47.93","7.87"
"6011DZ","Pts. Sls. per Customer RO (Inc. Tires)","80475",2023,5,"2.769999999999982","154.76"
"1220BD","Receivables Floor Plan Credits","80475",2023,5,"0","0"
"1220CD","Receivables Floor Plan Credits","80475",2023,5,"0","0"
"1220DD","Rec. Floor Plan Credits","80475",2023,5,"0","0"
"1220ED","Rec. Floor Plan Credits","80475",2023,5,"0","0"
"1220FD","Rec. Floor Plan Credits","80475",2023,5,"0","0"
"8424D","Rent","80475",2023,5,"5270","24216"
"8425D","Rent","80475",2023,5,"0","0"
"8421D","Rent","80475",2023,5,"12297","56504"
"8422D","Rent","80475",2023,5,"5270","24216"
